alkalinity,tco2,pco2,co2,pHt,salinity,temp,year
2123.77,2011.79,553.58,23.45,7.895,31.829,11.64,2018
2146.94,2048.26,619.71,26.29,7.855,31.6505,11.62,2018
2115.39,2014.81,600.14,25.33,7.862,31.539,11.7945,2018
2169.14,2045.37,508.86,22.23,7.934,32.355,10.598,2018
2180.9,2070.35,558.19,24.75,7.898,32.718,10.08,2018
2197.24,2081.99,547.61,24.21,7.909,32.737,10.17,2018
2177.22,2062.92,543.96,24.07,7.907,32.829,10.124,2018
2182.18,2057.4,515.02,22.41,7.931,32.635,10.672,2018
2136.64,1998.37,461.16,19.58,7.968,31.9395,11.547,2018
2108.46,1951.15,407.94,16.81,8.012,31.492,12.557,2018
2098.26,1921.58,363.32,14.73,8.055,31.408,13.094,2018
2105.97,1891.5,295.21,11.83,8.133,31.568,13.4395,2018
2110.34,1877.76,269.67,10.71,8.167,31.53,13.721,2018
2125.74,1864.92,238.45,9.33,8.214,31.495,14.212,2018
2128.45,1823.15,192.87,7.44,8.29,31.462,14.6715,2018
2130.74,1832.96,203.53,7.75,8.272,31.1945,15.1675,2018
2193.56,2052.19,479.44,20.26,7.962,32.5875,11.574,2018
2201.61,2076.43,530.57,22.75,7.923,32.638,11.122,2018
2194.27,2070.63,528.76,22.83,7.923,32.64,10.898,2018
2179.05,2055.97,522.74,22.66,7.924,32.665,10.772,2018
2189.37,2075.73,568.57,24.47,7.894,32.593,11.012,2018
2162.09,2055.61,597.08,25.31,7.871,32.324,11.527,2018
2136.41,2025.96,580.02,24.06,7.88,31.789,12.302,2018
2127.92,2021.41,585.7,24.51,7.874,31.626,12.0515,2018
2112.85,2010.31,595.49,24.97,7.865,31.596,11.988,2018
2127.06,2031.47,634.15,26.61,7.843,31.559,11.978,2018
2126.62,2038.54,677.79,28.27,7.817,31.541,12.172,2018
2110.59,2000.24,571.59,23.52,7.882,31.362,12.632,2018
2166.97,2042.58,512.83,22.13,7.931,32.261,10.988,2018
2142.78,2013.88,484.49,21.01,7.948,32.242,10.839,2018
2138.09,2005.32,468.16,20.37,7.961,32.291,10.733,2018
2137.58,1995.33,442.4,19.08,7.983,32.271,10.996,2018
2133.69,1984.3,435.52,18.22,7.989,32.119,11.967,2018
2101.22,1949.43,433.45,17.43,7.988,31.316,13.3735,2018
2070.56,1914.44,415.48,16.46,8,30.927,13.914,2018
2074.24,1901.29,377.8,14.79,8.038,30.834,14.316,2018
2064.1,1879.36,348.25,13.61,8.066,30.862,14.378,2018
2086,1870.4,296.29,11.49,8.131,30.804,14.621,2018
2086.14,1820.85,224.49,8.68,8.231,30.812,14.7185,2018
2089.19,1823.54,223.87,8.69,8.232,30.843,14.6065,2018
2107.92,1931.89,378.34,14.96,8.042,31.1555,13.9365,2018
2144.69,2001.32,441.91,18.94,7.986,31.874,11.267,2018
2152.73,2011.29,446.55,19.27,7.983,31.837,11.069,2018
2175.05,2032.33,447.93,19.43,7.986,31.94,10.8845,2018
2158.21,2023.67,469.69,20.29,7.965,31.833,11.026,2018
2147.37,2021.8,505.64,21.5,7.935,31.678,11.549,2018
2091.7,1961.42,483.68,19.87,7.945,30.963,12.7525,2018
2094.69,1970.58,500.88,20.73,7.932,30.792,12.549,2018
2069.62,1951.96,514.1,21.31,7.917,30.7445,12.502,2018
2079.76,1975.95,576.35,23.9,7.874,30.7785,12.487,2018
2083.07,1977.01,569.87,23.54,7.88,30.7125,12.6205,2018
2123.09,2017.3,590.46,24.35,7.873,30.8515,12.6525,2018
2107.85,1992.46,549.44,22.52,7.898,31.118,12.79,2018
2102.16,1957.51,416,17.91,8.003,31.189,11.245,2018
2095.94,1943.18,389.22,16.81,8.028,31.092,11.175,2018
2096.73,1936.04,369.9,15.91,8.048,30.964,11.311,2018
2119.45,1956.87,375.06,16.07,8.046,31.1155,11.403,2018
2087.38,1937.1,410.52,17.11,8.007,30.974,12.2855,2018
2058.83,1914,425.15,17.31,7.99,30.4085,13.128,2018
2047.95,1892.07,390.7,15.86,8.021,30.247,13.265,2018
2039.09,1877.56,373.62,15.14,8.036,30.228,13.315,2018
2059.33,1879.25,336.79,13.63,8.08,30.227,13.359,2018
2050.26,1836.46,272.07,10.98,8.157,30.291,13.442,2018
2039.7,1844.33,303.11,12.19,8.115,30.3065,13.5375,2018
2081.29,1894.6,334.89,13.42,8.085,30.4605,13.6295,2018
2098.95,1930.24,357.34,15.18,8.061,31.003,11.6915,2018
2092.47,1924.98,355.33,15.16,8.063,30.858,11.587,2018
2105.11,1936.49,356.4,15.22,8.064,30.901,11.557,2018
2104.07,1941.2,369.62,15.78,8.05,30.857,11.565,2018
2109.19,1960.43,411.68,17.46,8.01,30.795,11.7895,2018
2087.58,1952.68,453.67,18.91,7.97,30.497,12.37,2018
2062.98,1934.73,465.9,19.4,7.955,30.2735,12.4445,2018
2044.9,1922.72,479.15,19.99,7.941,30.224,12.398,2018
2047.36,1935.32,517.22,21.62,7.912,30.18,12.348,2018
2054.71,1957.05,583.83,24.39,7.865,30.253,12.356,2018
2055.06,1940.63,515.78,21.43,7.914,30.305,12.514,2018
2060.84,1947.46,522.85,21.7,7.91,30.288,12.553,2018
2083.58,1929.17,380.98,16.28,8.036,30.3725,11.625,2018
2083.21,1917.14,346.12,14.91,8.073,30.057,11.424,2018
2113.78,1944.41,349.01,15.07,8.075,30.448,11.288,2018
2101.69,1933.5,349.59,15.05,8.072,30.474,11.366,2018
2074.06,1916.66,366.79,15.73,8.049,30.091,11.571,2018
2042.98,1915.28,450.69,18.98,7.965,29.8645,12.1735,2018
2017.34,1892.75,446.27,18.87,7.965,29.44,12.121,2018
2010.72,1884.35,437.11,18.48,7.972,29.342,12.138,2018
2016.65,1889.24,437.71,18.45,7.973,29.378,12.22,2018
2068.77,1920.5,395.03,16.59,8.022,29.462,12.3295,2018
2050.8,1902.34,394.94,16.48,8.018,29.875,12.457,2018
2053.09,1918.19,434.12,18.18,7.982,29.882,12.346,2018
2070.04,1907.79,344.82,14.96,8.073,29.591,11.283,2018
2079.81,1920.57,356.7,15.52,8.061,30.028,11.131,2018
2087.91,1927.9,356.05,15.52,8.063,29.982,11.079,2018
2083.76,1929.16,367.61,16.04,8.05,29.955,11.061,2018
2100.1,1956.81,404.38,17.61,8.017,30.011,11.1,2018
2048.15,1923,440.71,19.13,7.975,29.509,11.287,2018
2041.07,1933.22,504.35,21.77,7.921,29.482,11.468,2018
2019.61,1919.9,528.13,22.82,7.899,29.355,11.464,2018
2034.46,1941.29,561.2,24.28,7.878,29.237,11.436,2018
2025.83,1948.24,637.96,27.57,7.826,29.289,11.469,2018
2018.25,1917.01,520.88,22.53,7.904,29.4225,11.416,2018
2018.53,1903.58,478.58,20.35,7.938,29.558,11.922,2018
2045.54,1908.94,410.34,17.61,8.003,29.56,11.632,2018
2062.51,1896.26,336.77,14.51,8.081,29.63,11.49,2018
2047.95,1873.03,311.3,13.39,8.11,29.059,11.66,2018
2039.88,1857.82,297.87,12.7,8.125,28.979,11.9485,2018
2045.82,1853.12,285.49,12.03,8.141,29.253,12.261,2018
2038.84,1856.45,319.2,12.96,8.098,29.373,13.414,2018
2014.87,1841.59,343.93,13.54,8.067,29.121,14.446,2018
2003.58,1824.09,330.18,12.88,8.081,29.001,14.778,2018
1992.14,1806.4,315.56,12.24,8.096,28.955,14.956,2018
1996.99,1794.73,284.31,11.06,8.135,28.978,14.8635,2018
2012.17,1791.79,254.01,10.03,8.179,29.163,14.358,2018
2052.87,1859.65,309.72,12.33,8.112,29.419,14.022,2018
2010.37,1832.67,300.58,12.58,8.119,28.132,12.6605,2018
1980.85,1804.12,283.1,12.08,8.138,27.442,12.177,2018
2002.68,1824.57,285.23,12.26,8.139,27.712,11.922,2018
2003.92,1829.75,293.23,12.59,8.129,27.683,11.945,2018
2013.84,1852.31,324.33,13.85,8.093,27.597,12.128,2018
1999.81,1849.5,352.11,14.91,8.058,27.8,12.363,2018
1968.63,1840.79,409.85,17.23,7.994,27.9125,12.575,2018
1973.11,1849.19,424.3,17.83,7.981,27.935,12.577,2018
1972.71,1853.16,438.89,18.44,7.968,27.935,12.577,2018
1972.13,1861.55,472.29,19.82,7.939,27.957,12.622,2018
2025.54,1864.58,351.4,14.49,8.062,28.592,13.067,2018
2009.31,1849.81,356.02,14.56,8.053,28.918,13.27,2018
1999.44,1824.98,302.5,12.72,8.115,28.132,12.533,2018
2019.98,1842.87,299.09,12.69,8.123,28.129,12.2445,2018
1981.21,1802.98,278.29,11.94,8.145,27.412,12.024,2018
1980.31,1792.94,261.71,11.21,8.168,27.309,12.093,2018
1989.39,1793.66,253.78,10.77,8.181,27.4305,12.3665,2018
1988.3,1795.72,267.23,11.12,8.16,27.749,12.921,2018
1979.31,1797.17,292.71,11.93,8.124,27.91,13.557,2018
1955.54,1775.5,291.49,11.83,8.121,27.858,13.689,2018
1961.84,1779.58,288.2,11.71,8.127,27.803,13.666,2018
1982.23,1799.23,290.78,11.86,8.128,27.812,13.534,2018
1991.22,1807.1,286.85,11.9,8.133,28.172,12.951,2018
2014.72,1829.88,296.09,12.19,8.125,28.412,13.145,2018
2026.04,1866.54,335,14.44,8.079,28.5925,11.6725,2018
2016.26,1861.51,338.18,14.72,8.074,28.486,11.379,2018
2050.55,1896.48,351.52,15.33,8.065,28.858,11.252,2018
2037.44,1887.73,358.71,15.64,8.054,28.863,11.265,2018
2011.96,1875.51,385.05,16.78,8.023,28.633,11.316,2018
1992.39,1862.37,399.68,17.26,8.006,28.278,11.665,2018
1978.71,1852.13,407.39,17.48,7.997,28.049,11.909,2018
1971.59,1851.33,423.36,18.2,7.981,27.93,11.867,2018
1960.9,1851.56,454.55,19.63,7.951,27.819,11.7515,2018
1984.75,1878.16,475.55,20.47,7.938,27.8195,11.843,2018
1997.99,1867.6,404.14,17.25,8.004,27.9555,12.0885,2018
1980.94,1825.87,341.08,14.38,8.065,28.4645,12.382,2018
1987.45,1822.73,320.45,13.51,8.09,28.409,12.402,2018
1975.2,1794.43,284.6,11.99,8.132,28.4675,12.3955,2018
2050.11,1882.1,330.64,14.13,8.087,29.286,11.808,2018
2040.15,1863.98,309.5,13.19,8.111,28.949,11.954,2018
2036.58,1849.75,290.74,12.3,8.134,28.988,12.171,2018
2044.52,1848.97,286.21,11.85,8.141,29.18,12.823,2018
2013.3,1817.64,289.11,11.55,8.133,28.767,14.036,2018
1966.7,1768.37,273.9,10.83,8.145,28.398,14.449,2018
1988.97,1793.2,282.75,11.22,8.138,28.371,14.327,2018
2000.79,1791,260.71,10.4,8.169,28.531,14.118,2018
2007.28,1800.14,262.65,10.63,8.167,28.732,13.621,2018
2008.23,1803.7,267.67,10.82,8.16,28.733,13.667,2018
2038.07,1877.25,343.7,14.66,8.07,29.1495,11.9,2018
2041.36,1885.57,350.07,15.12,8.064,28.987,11.545,2018
2057.64,1905.35,364.85,15.84,8.05,29.525,11.284,2018
2063.23,1912.65,371.45,16.12,8.044,29.58,11.279,2018
2047.98,1912.27,407.48,17.62,8.006,29.243,11.455,2018
2032.61,1896.41,408.86,17.33,8.004,28.889,12.1425,2018
2011.62,1879.55,415.67,17.52,7.994,28.67,12.356,2018
1983.2,1859.33,430.23,18.17,7.976,28.5525,12.319,2018
1991.05,1872.68,451.19,19.05,7.959,28.476,12.327,2018
2004.62,1891.71,474.83,20.05,7.942,28.313,12.361,2018
1998.71,1857.14,381.18,16.05,8.026,28.2965,12.455,2018
2000.51,1801.82,267.2,11.01,8.16,28.455,13.107,2018
1999.46,1797.81,263.34,10.81,8.165,28.474,13.217,2018
1996.41,1815.04,298.27,12.36,8.117,28.935,12.8355,2018
2149.93,1981.51,371.9,15.88,8.055,31.126,11.522,2018
2129.88,1966.63,380.58,16.18,8.043,31.146,11.638,2018
2110.86,1942.39,364.47,15.42,8.056,31.164,11.79,2018
2118.18,1928.02,323.54,13.53,8.103,31.04,12.186,2018
2111.77,1915.65,314.9,12.96,8.112,30.787,12.718,2018
2074.96,1878.46,306.7,12.49,8.117,30.47,13.123,2018
2094.02,1901.95,319.52,13.03,8.105,30.375,13.1,2018
2090.57,1894.73,310.64,12.72,8.114,30.577,12.929,2018
2099.36,1917.18,338.44,13.91,8.084,30.442,12.828,2018
2094.37,1943.8,414.98,17.05,8.006,30.3395,12.8545,2018
2164.82,2010.44,411.5,17.74,8.018,31.623,11.1315,2018
2150.42,2015.01,458.52,19.96,7.973,31.685,10.826,2018
2162.82,2037.28,490.56,21.63,7.948,31.916,10.393,2018
2162.94,2042.62,510.06,22.52,7.932,32.09,10.315,2018
2137.3,2024.65,529.07,23.3,7.914,31.8,10.442,2018
2133.45,2012.87,503.01,21.82,7.935,31.334,10.9905,2018
2114.45,2001,517.57,22.59,7.92,31.167,10.826,2018
2117.3,2005.13,522,22.8,7.918,31.008,10.841,2018
2101.94,1990.66,518.97,22.65,7.917,30.893,10.876,2018
2097.91,1988.58,533.18,22.98,7.907,30.814,11.286,2018
2100.42,1939.68,388.81,16.04,8.031,30.581,12.682,2018
2068.43,1875.62,307.93,12.57,8.115,29.9695,13.13,2018
2077.8,1806.72,203.21,8.12,8.268,30.0655,13.796,2018
2102.5,1878.44,265.93,10.82,8.175,30.354,13.16,2018
2185.47,2030.7,436.94,18.28,7.998,32.056,11.985,2018
2189.66,2035.8,446.29,18.51,7.991,32.091,12.252,2018
2185.24,2020.57,414.45,17.18,8.018,32.0945,12.258,2018
2157.45,1979.71,376.64,15.47,8.05,31.998,12.566,2018
2146.74,1951.31,341.43,13.77,8.086,31.785,13.196,2018
2135.22,1939.03,341.14,13.54,8.085,31.394,13.774,2018
2142.66,1966.31,384.3,15.43,8.041,31.62,13.37,2018
2156.17,1987.14,405.67,16.35,8.023,31.699,13.2275,2018
2155.46,1997.6,435.36,17.54,7.996,31.587,13.2505,2018
2151,2022.5,530.53,21.39,7.919,31.581,13.23,2018
2163.31,2015.5,445.26,18.78,7.986,32.044,11.733,2018
2155.46,2032.56,506.21,22.09,7.934,32.184,10.662,2018
2148.3,2026.92,502.72,22.15,7.935,32.149,10.374,2018
2148.24,2028.44,508.78,22.41,7.93,32.152,10.382,2018
2158.02,2049.82,567.02,24.67,7.89,32.1495,10.75,2018
2151.9,2038.8,555.34,23.72,7.898,31.9625,11.3535,2018
2129.24,2016.7,552.18,23.32,7.898,31.479,11.792,2018
2113.64,2003.75,556.41,23.48,7.892,31.332,11.848,2018
2123.55,2012.04,555.27,23.36,7.895,31.304,11.94,2018
2123.23,2008.55,550.18,22.82,7.9,31.112,12.419,2018
2132.02,1976.07,416.92,17.11,8.01,30.8515,12.802,2018
2086.73,1912.41,362.88,14.62,8.055,30.61,13.4405,2018
2109.87,1869.55,250.42,10.04,8.197,30.6665,13.582,2018
2123.49,1866.93,231.51,9.32,8.227,30.878,13.4165,2018
2137.03,1975.64,397.94,16.72,8.026,31.722,11.9155,2018
2166.26,2015.76,431.12,18.41,7.999,32.035,11.345,2018
2159.36,2005.67,420.14,17.93,8.008,32.037,11.368,2018
2161.03,2005.63,416.61,17.76,8.011,32.032,11.412,2018
2137.86,1976.95,400.84,16.78,8.023,31.665,12.031,2018
2121.89,1963.22,402.86,16.76,8.019,31.3945,12.274,2018
2138.74,2008.15,494.11,20.67,7.943,31.62,12.057,2018
2152.74,2026.34,513.73,21.54,7.93,31.683,11.981,2018
2179.06,2066.47,579.53,24.28,7.888,31.6555,12.013,2018
2173.19,2070.85,622.59,26.08,7.859,31.59,12.021,2018
2161.72,2030.59,499.18,20.97,7.943,31.733,11.9135,2018
2146.34,1999.83,422.59,18.31,8.005,31.301,11.03,2018
2134.41,1991.83,428.53,18.63,7.997,31.318,10.925,2018
2138.7,1996.65,432.08,18.79,7.994,31.403,10.902,2018
2139.65,2011.7,482.14,20.8,7.953,31.33,11.16,2018
2125.63,2005.3,508.63,21.79,7.929,31.287,11.382,2018
2139.73,2028.64,562.09,23.61,7.894,31.011,12.05,2018
2154.91,2040.68,555.01,23.25,7.903,30.832,12.155,2018
2156.35,2042.5,557.98,23.35,7.901,30.839,12.187,2018
2162.15,2029.99,497.14,20.57,7.948,30.76,12.5675,2018
2130.65,1940.5,328.83,13.69,8.099,31.041,12.317,2018
2138.7,1949.67,331.06,13.85,8.098,31.024,12.161,2018
2135.5,1938.23,319.26,13.19,8.111,31.034,12.564,2018
2114.74,1910.58,304.91,12.42,8.125,30.805,13.047,2018
2114.02,1921.55,326.93,13.32,8.099,30.7585,13.047,2018
2109.88,1926.81,344.72,14.08,8.078,30.795,12.964,2018
2117.95,1937.46,351.71,14.4,8.072,30.812,12.879,2018
2100.32,1882.55,290.97,11.36,8.141,30.33,14.492,2018
2084.45,1840.01,255.84,9.69,8.185,30.261,15.4955,2018
2055.56,1746.71,181.36,6.73,8.301,30.364,16.179,2018
2074.84,1725.57,152.71,5.62,8.363,30.37,16.4465,2018
2115.08,1754.2,149.97,5.53,8.376,30.239,16.411,2018
2093.39,1850.96,263.13,9.91,8.177,30.2705,15.689,2018
2080.76,1845.94,264.66,10.17,8.172,30.328,15.034,2018
2103.48,1899.49,305.01,12.29,8.124,30.526,13.448,2018
2102.4,1913.19,330.04,13.42,8.094,30.554,13.16,2018
2104.74,1914.59,329.81,13.37,8.095,30.528,13.251,2018
2101.73,1910.26,334.99,13.3,8.089,30.432,13.9475,2018
2099.69,1917.65,356.9,14.1,8.065,30.392,14.111,2018
2096.36,1941.7,422.36,16.8,8,30.404,13.882,2018
2106.76,1973.68,489.05,19.66,7.946,30.466,13.535,2018
2081.93,1912.96,372.09,15.02,8.046,30.429,13.412,2018
2088.38,1920.96,378.51,15.27,8.04,30.472,13.42,2018
2120.34,1961.87,410.93,16.62,8.015,30.469,13.328,2018
2093.83,1945.65,429.51,17.44,7.993,30.502,13.196,2018
2094.44,1934.14,386.28,15.97,8.033,30.486,12.632,2018
2101.05,1936.4,382.32,15.65,8.038,30.504,12.943,2018
2107.19,1947.17,404.02,16.29,8.019,30.473,13.425,2018
2116.85,1957.59,415.51,16.55,8.01,30.397,13.8385,2018
2093.34,1923.97,386.52,15.19,8.034,30.207,14.305,2018
2101.85,1913.27,347.55,13.57,8.076,30.254,14.512,2018
2083.04,1868.9,297.39,11.45,8.131,30.184,14.973,2018
2097.58,1862.73,268.8,10.3,8.17,30.138,15.16,2018
2099.94,1830.78,223.34,8.53,8.237,30.118,15.2425,2018
2123.67,1843.76,217.34,8.26,8.251,30.132,15.4015,2018
2093.52,1827.06,233.85,8.7,8.219,30.11,16.153,2018
2119.63,1874.98,271.62,10.07,8.17,30.177,16.2225,2018
2097.18,1895.87,324.92,12.52,8.101,30.127,14.9715,2018
2120.75,1939.07,341.91,14.14,8.085,30.268,12.6705,2018
2099.75,1923.38,345.94,14.36,8.076,30.301,12.541,2018
2094.16,1921.47,352.35,14.63,8.068,30.284,12.532,2018
2088.07,1929.32,396.2,16.06,8.024,30.162,13.322,2018
2081.26,1927.14,418.6,16.57,8.002,30.041,14.1025,2018
2056.63,1904.12,421.31,16.44,7.996,29.862,14.601,2018
2053.7,1910.82,449.95,17.53,7.971,29.757,14.682,2018
2081.83,1958.74,525.57,20.65,7.915,29.789,14.394,2018
2065.96,1951.93,555.47,21.85,7.891,29.838,14.341,2018
2020.32,1825.93,324.97,12.14,8.089,29.348,16.126,2018
2019.22,1801.71,285.21,10.56,8.137,29.339,16.452,2018
2034.82,1678.25,139.22,5.11,8.39,29.614,16.7065,2018
2081.96,1805.31,223.95,8.16,8.233,29.857,16.8795,2018
2063.31,1828.31,273.36,10.06,8.159,29.841,16.563,2018
2043.9,1801.6,251.12,9.34,8.187,29.435,16.25,2018
2018.97,1842.21,335.88,13.09,8.08,28.1955,14.944,2018
2031.69,1867.53,372.34,14.5,8.043,28.4905,14.929,2018
1995.2,1830.72,338.37,13.57,8.075,27.378,14.168,2018
2006.54,1849.51,361.16,14.45,8.052,27.3985,14.233,2018
1989.82,1836.82,371,14.75,8.038,27.603,14.417,2018
1992.42,1838.58,374.54,14.79,8.035,27.8405,14.584,2018
1982.26,1829.13,376.41,14.8,8.03,27.983,14.707,2018
1998.45,1853.64,405.38,15.93,8.005,27.986,14.716,2018
2020.71,1883.06,435.09,17.11,7.982,28.0155,14.692,2018
2011.36,1895.02,508.31,20.05,7.919,28.3675,14.524,2018
2004.21,1864.84,426.23,16.77,7.986,28.3945,14.597,2018
2013.61,1879.96,445.55,17.58,7.971,28.27,14.535,2018
2019.42,1876.12,419.17,16.47,7.996,28.2475,14.666,2018
2012.52,1848.98,358.2,14.12,8.055,27.9825,14.621,2018
1990.62,1813.9,316.15,12.5,8.1,27.42,14.608,2018
1994.64,1814.41,319.63,12.4,8.096,27.634,15.205,2018
2003.93,1814.2,308.52,11.79,8.111,27.546,15.7025,2018
1980.95,1779.12,283.14,10.72,8.139,27.526,16.035,2018
1981.89,1766.88,266.91,9.94,8.16,27.508,16.5855,2018
1965.21,1708.74,208.12,7.68,8.246,27.558,16.888,2018
1986.17,1587.46,102.08,3.74,8.491,27.641,17.127,2018
2044.17,1725.21,168.48,6.15,8.329,28.8355,17.027,2018
1997.74,1742.8,225.63,8.27,8.219,28.921,16.868,2018
2008.43,1786.75,263.37,9.91,8.168,28.291,16.087,2018
1989.54,1821.14,327.9,13.2,8.085,27.671,13.9915,2018
1990.99,1828.7,339.54,13.74,8.072,27.5785,13.846,2018
2013.38,1850.22,343.97,13.93,8.071,27.5915,13.817,2018
2002.83,1848.79,372.85,14.84,8.039,27.75,14.347,2018
1994.4,1837.34,372.7,14.55,8.037,27.893,14.9375,2018
1988.34,1810.27,324.76,12.59,8.087,27.968,15.164,2018
1991.87,1796.97,292.17,11.3,8.128,27.881,15.242,2018
1971.5,1797.98,328.5,12.75,8.08,27.861,15.148,2018
1990.99,1821.28,342.1,13.31,8.069,27.882,15.059,2018
1976.72,1829.43,391.33,15.33,8.015,27.86,14.833,2018
2010.42,1843.46,362.39,14.01,8.049,28.542,15.155,2018
1996.64,1838.46,376.5,14.63,8.032,28.4,15.001,2018
2036.09,1880.67,377.42,15.35,8.036,28.904,13.446,2018
2051.68,1892.09,366.22,15.17,8.048,29.445,12.751,2018
2049.87,1880.91,344.85,14.24,8.071,29.446,12.867,2018
2013.3,1836.14,326.11,13.04,8.087,28.874,13.98,2018
2016.67,1827.02,312.08,12.15,8.105,28.743,14.894,2018
2020.07,1822.76,302,11.64,8.118,28.742,15.2025,2018
2107.85,2006.69,605.48,24.92,7.861,30.7025,12.7415,2018
2135.28,2062.13,771.92,31.84,7.769,30.809,12.653,2018
2111.88,2038.48,759.77,31.28,7.771,30.725,12.7245,2018
2087.23,2002.66,682.84,28.06,7.809,30.683,12.792,2018
2097.11,2000.68,629.13,25.68,7.844,30.5995,13.014,2018
2080.85,1987.59,638.07,26.04,7.835,30.582,13.03,2018
2138.07,2010.04,499.39,21.08,7.938,31.861,11.735,2018
2170.91,2047.45,525.54,22.44,7.922,32.367,11.288,2018
2172.4,2038.38,492.15,20.89,7.948,32.405,11.468,2018
2153.5,1991.32,414.2,17.05,8.013,32.05,12.4845,2018
2147.67,1952.48,350.61,13.82,8.077,31.478,13.976,2018
2137.64,1936.14,341.03,13.22,8.086,31.327,14.538,2018
2133.02,1901.5,284.89,11.08,8.151,31.486,14.4265,2018
2121.41,1870.74,258.11,9.87,8.185,31.303,15.0085,2018
2093.98,1793.64,195.6,7.41,8.279,31.346,15.31,2018
2116.59,1758.72,150.13,5.7,8.373,31.396,15.236,2018
2178.1,1843.82,177.8,6.75,8.327,31.018,15.2805,2018
2149.65,1993.32,438.07,17.75,7.991,32.038,12.987,2018
2181.36,2073.95,589.62,25.5,7.878,32.713,10.838,2018
2189.06,2093.94,645.03,28.14,7.843,32.843,10.555,2018
2183.81,2090.06,648.41,28.32,7.84,32.834,10.515,2018
2181.94,2092.59,680.37,29.31,7.821,32.692,10.966,2018
2179.82,2081.23,649.74,27.3,7.841,32.397,11.794,2018
2152.1,2047.9,619.05,25.67,7.856,32.179,12.245,2018
2139.52,2037.88,621.46,25.81,7.853,31.887,12.243,2018
2153.23,2070.41,725.66,30.2,7.794,31.9455,12.163,2018
2150.17,2075.42,773.64,32.17,7.767,31.926,12.194,2018
2131.46,2048.6,717.47,29.79,7.794,31.932,12.245,2018
2115.31,2017.67,635.64,26.23,7.84,31.894,12.4425,2018
2184.09,2046.33,497.93,20.51,7.948,31.86,12.502,2018
2139.48,1991.12,446.34,18.5,7.981,32.15,12.2625,2018
2181.09,2048.21,503.69,21.3,7.94,32.626,11.547,2018
2195.22,2069.18,536.83,22.66,7.918,32.807,11.567,2018
2181.47,2030.39,453.87,18.92,7.981,32.73,11.971,2018
2157.45,1977.33,387.53,15.51,8.038,32.507,13.295,2018
2164.2,1973.4,373.76,14.66,8.054,32.351,13.982,2018
2146.4,1941.37,341.27,13.26,8.085,32.232,14.2985,2018
2162.96,1935.63,302,11.81,8.133,32.317,14.072,2018
2133.85,1890,269.23,10.5,8.169,32.282,14.188,2018
2159.64,1909.11,266.63,10.36,8.178,32.215,14.315,2018
2164.61,1910.53,263.25,10.2,8.183,32.1635,14.3975,2018
2143.61,1927.23,328.61,12.41,8.099,31.848,15.309,2018
2161.04,2048.87,578.37,24.34,7.883,32.446,11.735,2018
2083.2,1973.27,598.34,23.55,7.86,31.686,13.9885,2018
2074.48,1926.09,420.21,17,7.999,29.974,13.411,2018
2073.94,1902.59,356.38,14.44,8.063,29.6345,13.421,2018
2065.29,1889.01,342.47,13.82,8.077,29.3515,13.603,2018
2072.11,1875.71,304.93,12.21,8.123,29.143,13.891,2018
2040.79,1845.64,305.75,12.07,8.115,29.341,14.317,2018
2067.87,1861.76,313.39,11.88,8.109,29.974,15.541,2018
2056.16,1853.22,320.42,12.02,8.099,29.978,15.868,2018
2079.63,1882.25,339.05,12.72,8.082,30.017,15.869,2018
2084.33,1865.28,294.39,11.15,8.135,29.945,15.561,2018
2065.25,1837.65,281.48,10.57,8.146,30.479,15.765,2018
2084.08,1863.86,289.5,11.06,8.141,30.058,15.256,2018
1996.17,1835.2,342.07,13.8,8.072,27.0385,14.042,2018
1984.87,1825.3,337.73,13.69,8.076,26.755,13.926,2018
1982.9,1828.25,346.85,14.1,8.066,26.579,13.886,2018
1988.65,1845.26,381.29,15.46,8.03,26.857,13.905,2018
1991.88,1855.91,411.51,16.55,8,27.265,14.095,2018
1986.81,1852.07,413.08,16.62,7.998,27.246,14.081,2018
1987.27,1869.41,477.47,19.08,7.941,27.577,14.241,2018
1974.73,1869.41,522.62,20.89,7.903,27.586,14.233,2018
1980.79,1878.93,542.47,21.61,7.889,27.583,14.339,2018
2022.66,1908.48,514.96,20.33,7.918,27.695,14.622,2018
1928.91,1823.34,486.38,19.17,7.932,24.7,15.213,2018
2004.2,1697.81,157.82,5.93,8.354,26.727,16.441,2018
2007.58,1674.7,138.35,5.19,8.399,26.7745,16.488,2018
1933.98,1693.3,195.4,7.45,8.278,24.086,16.411,2018
