Date,Temp,Salinity,pH
2020-08-19,20.8567,26.0754257,7.805959073
2020-08-19,20.8446,26.0794679,7.803631275
2020-08-19,20.8376,26.0835101,7.805582008
2020-08-19,20.846,26.0875524,7.808538645
2020-08-19,20.8567,26.0915946,7.81036388
2020-08-19,20.8777,26.0956368,7.811110419
2020-08-19,20.9043,26.099679,7.812442059
2020-08-19,20.9378,26.1037213,7.809935
2020-08-19,20.9674,26.1077635,7.80260272
2020-08-19,20.9849,26.1118057,7.794988257
2020-08-19,20.9853,26.1158479,7.787096094
2020-08-19,20.9706,26.1198902,7.777044789
2020-08-19,20.9432,26.1239324,7.770349439
2020-08-19,20.9128,26.1279746,7.77041511
2020-08-19,20.8899,26.1320168,7.775323788
2020-08-19,20.8723,26.136059,7.779966499
2020-08-19,20.8548,26.1401013,7.781419878
2020-08-19,20.8396,26.1441435,7.780833777
2020-08-19,20.8236,26.1481857,7.782659495
2020-08-19,20.8092,26.1529677,7.782793333
2020-08-19,20.7967,26.1580062,7.784909191
2020-08-19,20.7858,26.1630448,7.786487211
2020-08-19,20.7784,26.1680834,7.788065085
2020-08-19,20.7659,26.173122,7.786203224
2020-08-19,20.7515,26.1781606,7.783803336
2020-08-19,20.7466,26.1831992,7.784315498
2020-08-19,20.7515,26.1882378,7.786329263
2020-08-19,20.7597,26.1932764,7.788465687
2020-08-19,20.7601,26.198315,7.79049431
2020-08-19,20.7498,26.2033536,7.794447325
2020-08-19,20.757,26.2083922,7.794986429
2020-08-19,20.7726,26.2134308,7.798350451
2020-08-19,20.7873,26.2184694,7.802293224
2020-08-19,20.799,26.2235079,7.800142122
2020-08-19,20.8037,26.2285465,7.794511523
2020-08-19,20.8088,26.2335851,7.79544153
2020-08-19,20.8156,26.2386237,7.793517555
2020-08-19,20.8263,26.2436623,7.794347536
2020-08-19,20.854,26.2487009,7.797034371
2020-08-19,20.8963,26.2537395,7.804629044
2020-08-19,20.9175,26.2587781,7.810923852
2020-08-19,20.9541,26.2638167,7.812738903
2020-08-19,20.9853,26.2688553,7.821675814
2020-08-19,21.0172,26.2735472,7.828110622
2020-08-19,21.0309,26.2781525,7.827687689
2020-08-19,21.0533,26.2827578,7.82838554
2020-08-19,21.0952,26.287363,7.826942492
2020-08-19,21.1699,26.2919683,7.819959226
2020-08-19,21.248,26.2965736,7.818029878
2020-08-19,21.3296,26.3011789,7.82546171
2020-08-19,21.3493,26.3057841,7.834207546
2020-08-19,21.3156,26.3103894,7.839969584
2020-08-19,21.2969,26.3149947,7.843197408
2020-08-19,21.3654,26.3196,7.838034423
2020-08-19,21.4573,26.3242052,7.830402434
2020-08-19,21.5282,26.3288105,7.828902591
2020-08-19,21.562,26.3334158,7.828538487
2020-08-19,21.5449,26.3380211,7.828951734
2020-08-19,21.5091,26.3426263,7.828908882
2020-08-19,21.4659,26.3472316,7.829489611
2020-08-19,21.4129,26.3518369,7.823287446
2020-08-19,21.365,26.3564422,7.828574668
2020-08-19,21.3055,26.3610474,7.834105253
2020-08-19,21.287,26.3656527,7.837432434
2020-08-19,21.2893,26.370258,7.84169817
2020-08-19,21.2661,26.3748632,7.844000848
2020-08-19,21.2237,26.3794685,7.848885706
2020-08-19,21.1816,26.3933585,7.851978308
2020-08-19,21.1321,26.409855,7.855531889
2020-08-19,21.0873,26.4263515,7.860214742
2020-08-19,21.0266,26.442848,7.862996493
2020-08-19,20.9744,26.4593444,7.87672025
2020-08-19,20.9313,26.4758409,7.872213851
2020-08-19,20.8777,26.4923374,7.878062504
2020-08-19,20.838,26.5088339,7.883445907
2020-08-19,20.7983,26.5253304,7.888161888
2020-08-19,20.7359,26.5418269,7.890684396
2020-08-19,20.6855,26.5583234,7.892923108
2020-08-19,20.6338,26.5748199,7.894186999
2020-08-19,20.5571,26.5913164,7.895108732
2020-08-19,20.4778,26.6078129,7.895194379
2020-08-19,20.3945,26.6243094,7.899271632
2020-08-19,20.3108,26.6408059,7.902721192
2020-08-19,20.2085,26.6573024,7.905320214
2020-08-19,20.1078,26.6737989,7.908411419
2020-08-19,20.0211,26.6902954,7.912305675
2020-08-19,19.9461,26.7067919,7.914390344
2020-08-19,19.9006,26.7232884,7.917265813
2020-08-20,19.8346,26.7397849,7.918475305
2020-08-20,19.7905,26.7562814,7.931601497
2020-08-20,19.7594,26.7727779,7.921769326
2020-08-20,19.7187,26.7899974,7.925755231
2020-08-20,19.6638,26.8074553,7.925521379
2020-08-20,19.5964,26.8249132,7.926148619
2020-08-20,19.5209,26.8423712,7.937041459
2020-08-20,19.4395,26.8598291,7.926756967
2020-08-20,19.355,26.877287,7.940221255
2020-08-20,19.2763,26.894745,7.942401607
2020-08-20,19.1892,26.9122029,7.946227826
2020-08-20,19.1209,26.9296608,7.946302438
2020-08-20,19.068,26.9471188,7.944796302
2020-08-20,19.0307,26.9645767,7.946121646
2020-08-20,19.0545,26.9820346,7.940063776
2020-08-20,19.076,26.9994926,7.939353545
2020-08-20,19.0772,27.0169505,7.940349584
2020-08-20,19.0402,27.0344084,7.942531766
2020-08-20,19.0018,27.0518664,7.943838629
2020-08-20,18.9729,27.0693243,7.943206413
2020-08-20,18.9402,27.0867822,7.942942435
2020-08-20,18.9058,27.1042402,7.942876702
2020-08-20,18.8528,27.1216981,7.942990866
2020-08-20,18.7986,27.139156,7.946644616
2020-08-20,18.7433,27.156614,7.948157966
2020-08-20,18.6958,27.1740719,7.947929203
2020-08-20,18.676,27.1915298,7.94669019
2020-08-20,18.6923,27.1998226,7.94202897
2020-08-20,18.704,27.2049353,7.939892619
2020-08-20,18.7091,27.2100479,7.938012341
2020-08-20,18.7186,27.2151606,7.941884207
2020-08-20,18.7327,27.2202732,7.944839559
2020-08-20,18.743,27.2253858,7.949164809
2020-08-20,18.7353,27.2304985,7.954628188
2020-08-20,18.7337,27.2356111,7.958634422
2020-08-20,18.7508,27.2407238,7.957934341
2020-08-20,18.7884,27.2458364,7.956886149
2020-08-20,18.8441,27.250949,7.952471711
2020-08-20,18.8802,27.2560617,7.951153762
2020-08-20,18.9038,27.2611743,7.950147793
2020-08-20,18.9233,27.266287,7.958229023
2020-08-20,18.9359,27.2713996,7.963913056
2020-08-20,18.9306,27.2765123,7.960950596
2020-08-20,18.9108,27.2816249,7.963196944
2020-08-20,18.9002,27.2867375,7.961057389
2020-08-20,18.8932,27.2918502,7.959173173
2020-08-20,18.9439,27.2969628,7.962927828
2020-08-20,19.0126,27.3020755,7.966266817
2020-08-20,19.1051,27.3071881,7.968496894
2020-08-20,19.218,27.3123007,7.974703642
2020-08-20,19.3401,27.3174134,7.978764034
2020-08-20,19.4552,27.3139715,7.979867153
2020-08-20,19.5686,27.308261,7.982044054
2020-08-20,19.635,27.3025506,7.980829124
2020-08-20,19.6988,27.2968401,7.982149808
2020-08-20,19.7211,27.2911296,7.978792315
2020-08-20,19.7211,27.2854192,7.983659944
2020-08-20,19.732,27.2797087,7.985967432
2020-08-20,19.7629,27.2739983,7.987879933
2020-08-20,19.7558,27.2682878,7.992426409
2020-08-20,19.7954,27.2625774,7.994891645
2020-08-20,19.8286,27.2568669,8.000981483
2020-08-20,19.8188,27.2511565,8.003470416
2020-08-20,19.7395,27.245446,8.006314121
2020-08-20,19.6013,27.2397356,8.011759237
2020-08-20,19.4685,27.2340251,8.012766527
2020-08-20,19.3213,27.2283147,8.012652453
2020-08-20,19.2403,27.2226042,8.013526873
2020-08-20,19.2134,27.2168938,8.012700373
2020-08-20,19.1545,27.2111833,8.013955846
2020-08-20,19.1209,27.2054729,8.015715829
2020-08-20,19.1173,27.1997624,8.015320775
2020-08-20,19.1362,27.194052,8.010748936
2020-08-20,19.1311,27.1883415,8.005204183
2020-08-20,19.0966,27.1826311,8.008494652
2020-08-20,19.0362,27.1769206,8.011531633
2020-08-20,18.9629,27.1712101,8.008265165
2020-08-20,18.8932,27.1654997,8.005717455
2020-08-20,18.8112,27.1597892,8.005464138
2020-08-20,18.7537,27.1540788,7.996992895
2020-08-20,18.7165,27.1483683,7.983215068
2020-08-20,18.698,27.1426579,7.985102918
2020-08-20,18.7013,27.1369474,7.98439319
2020-08-20,18.7353,27.131237,7.992034233
2020-08-20,18.7653,27.1255265,7.995626203
2020-08-20,18.8015,27.1198161,7.991888678
2020-08-20,18.8253,27.1141056,7.982405203
2020-08-20,18.8693,27.1083952,7.978688051
2020-08-20,18.9079,27.1026847,7.980749317
2020-08-20,18.9886,27.0969743,7.985646803
2020-08-20,19.0088,27.0912638,7.993837233
2020-08-20,19.0659,27.0855534,8.000766245
2020-08-20,19.0754,27.0798429,8.005842209
2020-08-20,19.0887,27.0741325,8.011531536
2020-08-20,19.1193,27.068422,8.01469306
2020-08-20,19.1788,27.0627115,8.006026983
2020-08-21,19.2552,27.0570011,7.997740782
2020-08-21,19.2971,27.0512906,7.995212189
2020-08-21,19.2971,27.0455802,7.996915403
2020-08-21,19.3221,27.069012,8.000289045
2020-08-21,19.3816,27.1020545,7.998936088
2020-08-21,19.3949,27.1350971,8.00334463
2020-08-21,19.4074,27.1681396,8.006507168
2020-08-21,19.4612,27.2011821,8.007857693
2020-08-21,19.4931,27.2342246,8.007462653
2020-08-21,19.4626,27.2672672,8.005002779
2020-08-21,19.3785,27.3003097,8.003164822
2020-08-21,19.2902,27.3333522,8.000390338
2020-08-21,19.2618,27.3663948,7.998962594
2020-08-21,19.1843,27.3994373,7.998034447
2020-08-21,19.1788,27.4324798,7.996423585
2020-08-21,19.1776,27.4655224,7.992866667
2020-08-21,19.1835,27.4985649,7.993664897
2020-08-21,19.1861,27.5316074,7.992841408
2020-08-21,19.1788,27.56465,7.992859983
2020-08-21,19.1702,27.5976925,7.993518903
2020-08-21,19.1514,27.630735,7.991903951
2020-08-21,19.1239,27.6637776,7.989250116
2020-08-21,19.1099,27.6968201,7.987197666
2020-08-21,19.1075,27.7298626,7.987448987
2020-08-21,19.1051,27.7629052,7.989786503
2020-08-21,19.1008,27.7959477,7.990600987
2020-08-21,19.1031,27.8289902,7.992278907
2020-08-21,19.0789,27.8412106,7.990580578
2020-08-21,19.0543,27.846206,7.989415568
2020-08-21,18.9962,27.8512014,7.987680319
2020-08-21,18.9306,27.8561968,7.988768712
2020-08-21,18.8579,27.8611922,7.990898751
2020-08-21,18.7744,27.8661877,7.989777836
2020-08-21,18.697,27.8711831,7.988216269
2020-08-21,18.6331,27.8761785,7.987343515
2020-08-21,18.5601,27.8811739,7.989080792
2020-08-21,18.4868,27.8861693,7.988974043
2020-08-21,18.4312,27.8911647,7.987470559
2020-08-21,18.3727,27.8961601,7.990765033
2020-08-21,18.3306,27.9011556,7.987686826
2020-08-21,18.2826,27.906151,7.981845019
2020-08-21,18.2664,27.9111464,7.983104763
2020-08-21,18.2614,27.9161418,7.984468971
2020-08-21,18.2826,27.9211372,7.986017855
2020-08-21,18.3015,27.9261326,7.985423094
2020-08-21,18.3203,27.931128,7.985400506
2020-08-21,18.3542,27.9361234,7.986701399
2020-08-21,18.4076,27.9411189,7.989862162
2020-08-21,18.4302,27.9461143,7.99446457
2020-08-21,18.4159,27.9511097,7.996403879
2020-08-21,18.3899,27.9561051,8.000027988
2020-08-21,18.3761,27.9677713,7.997342759
2020-08-21,18.3105,27.9815256,7.998704701
2020-08-21,18.1603,27.99528,7.995266494
2020-08-21,17.9809,28.0090343,7.991753426
2020-08-21,17.7165,28.0227886,7.990026639
2020-08-21,17.5371,28.036543,7.972766935
2020-08-21,17.3859,28.0502973,7.975053288
2020-08-21,17.242,28.0640516,7.979189263
2020-08-21,17.1168,28.077806,8.000993427
2020-08-21,17.1084,28.0915603,8.000205749
2020-08-21,17.1089,28.1053146,7.992474522
2020-08-21,17.1065,28.119069,8.006283427
2020-08-21,17.1517,28.1328233,8.006752015
2020-08-21,17.1888,28.1465776,8.001860024
2020-08-21,17.208,28.160332,8.007225153
2020-08-21,17.2148,28.1740863,8.012173659
2020-08-21,17.1706,28.1878406,8.014942579
2020-08-21,17.1194,28.201595,8.017664182
2020-08-21,17.0479,28.2153493,8.027352182
2020-08-21,16.9838,28.2291036,8.025708167
2020-08-21,16.9092,28.242858,8.031870677
2020-08-21,16.8127,28.2566123,8.037698212
2020-08-21,16.6905,28.2703666,8.043406808
2020-08-21,16.5637,28.284121,8.047764087
2020-08-21,16.4284,28.3059453,8.05157945
2020-08-21,16.2942,28.3302959,8.052806614
2020-08-21,16.1547,28.3546464,8.055962372
2020-08-21,16.0193,28.3789969,8.061077251
2020-08-21,15.9114,28.4033474,8.060988987
2020-08-21,15.7943,28.4276979,8.064252268
2020-08-21,15.6736,28.4520484,8.068358321
2020-08-21,15.6663,28.4763989,8.066158731
2020-08-21,15.7428,28.5007494,8.072125096
2020-08-21,15.7721,28.5250999,8.079541209
2020-08-21,15.6848,28.5494504,8.086183659
2020-08-21,15.6661,28.573801,8.085697964
2020-08-21,15.6064,28.5981515,8.089013393
2020-08-21,15.5714,28.622502,8.090912381
2020-08-21,15.4944,28.6468525,8.093697538
2020-08-21,15.3932,28.671203,8.093894208
2020-08-21,15.2941,28.6955535,8.091977888
2020-08-21,15.2014,28.719904,8.092423394
2020-08-21,15.0831,28.7442545,8.092395463
2020-08-21,14.989,28.768605,8.093333739
2020-08-21,14.8879,28.7929555,8.094433994
2020-08-22,14.7906,28.8173061,8.09300656
2020-08-22,14.7073,28.8416566,8.093563963
2020-08-22,14.6422,28.8660071,8.08845964
2020-08-22,14.5863,28.8729352,8.095675944
2020-08-22,14.5687,28.8741176,8.09600493
2020-08-22,14.5381,28.8753001,8.098044281
2020-08-22,14.5372,28.8764825,8.098987428
2020-08-22,14.6438,28.877665,8.100048009
2020-08-22,14.8773,28.8788474,8.104084214
2020-08-22,15.0974,28.8800299,8.110330736
2020-08-22,15.281,28.8812123,8.116527621
2020-08-22,15.4587,28.8823947,8.124343608
2020-08-22,15.5971,28.8835772,8.130238712
2020-08-22,15.7195,28.8847596,8.133867822
2020-08-22,15.7635,28.8859421,8.105086641
2020-08-22,15.7314,28.8871245,8.105976371
2020-08-22,15.6955,28.888307,8.107903144
2020-08-22,15.6632,28.8894894,8.10481777
2020-08-22,15.6447,28.8906719,8.102945561
2020-08-22,15.6361,28.8918543,8.103604947
2020-08-22,15.6231,28.8930367,8.10347844
2020-08-22,15.5985,28.8942192,8.102050834
2020-08-22,15.5584,28.8954016,8.09990654
2020-08-22,15.4601,28.8965841,8.103198649
2020-08-22,15.2925,28.8977665,8.109539667
2020-08-22,15.189,28.898949,8.110942691
2020-08-22,15.1274,28.9001314,8.111633538
2020-08-22,15.1456,28.9167935,8.109083583
2020-08-22,15.1747,28.9388267,8.109380719
2020-08-22,15.2106,28.96086,8.109553013
2020-08-22,15.2341,28.9828932,8.109920218
2020-08-22,15.2404,29.0049265,8.11312692
2020-08-22,15.2187,29.0269598,8.115446623
2020-08-22,15.2428,29.048993,8.114055831
2020-08-22,15.2374,29.0710263,8.109582342
2020-08-22,15.2236,29.0930595,8.103982363
2020-08-22,15.2267,29.1150928,8.099636687
2020-08-22,15.2211,29.137126,8.098818002
2020-08-22,15.1859,29.1591593,8.096873494
2020-08-22,15.1296,29.1811925,8.094892314
2020-08-22,15.0775,29.2032258,8.095554342
2020-08-22,15.0357,29.225259,8.094900394
2020-08-22,15.0125,29.2472923,8.097784361
2020-08-22,14.9947,29.2693255,8.101230922
2020-08-22,14.9794,29.2913588,8.101962254
2020-08-22,14.9722,29.313392,8.102601177
2020-08-22,14.9838,29.3354253,8.109136302
2020-08-22,15.0379,29.3574586,8.114423658
2020-08-22,15.0983,29.3794918,8.12198701
2020-08-22,15.189,29.4015251,8.126305764
2020-08-22,15.3614,29.4235583,8.130044126
2020-08-22,15.5091,29.414553,8.134153271
2020-08-22,15.6466,29.3968339,8.135198182
2020-08-22,15.6471,29.3791148,8.137925021
2020-08-22,15.604,29.3613958,8.136055364
2020-08-22,15.5905,29.3436767,8.136525977
2020-08-22,15.5694,29.3259577,8.138949865
2020-08-22,15.5608,29.3082386,8.138260407
2020-08-22,15.9305,29.2905196,8.139732869
2020-08-22,15.847,29.2728005,8.140024186
2020-08-22,15.8264,29.2550815,8.138339951
2020-08-22,16.2473,29.2373624,8.146704151
2020-08-22,16.6001,29.2196433,8.154480266
2020-08-22,16.9502,29.2019243,8.160393767
2020-08-22,17.3255,29.1842052,8.166104668
2020-08-22,17.6185,29.1664862,8.151356545
2020-08-22,17.6019,29.1487671,8.154510732
2020-08-22,17.5215,29.1310481,8.155564282
2020-08-22,17.2901,29.113329,8.147855954
2020-08-22,17.0215,29.09561,8.138585988
2020-08-22,16.7784,29.0778909,8.127584119
2020-08-22,16.662,29.0601718,8.121267807
2020-08-22,16.5055,29.0424528,8.120868252
2020-08-22,16.4147,29.0247337,8.121323868
2020-08-22,16.3449,29.0070147,8.123222361
2020-08-22,16.3425,28.9892956,8.124071655
2020-08-22,16.3046,28.9715766,8.127903086
2020-08-22,16.316,28.9538575,8.127906892
2020-08-22,16.3242,28.9361384,8.12679481
2020-08-22,16.3235,28.9184194,8.127007502
2020-08-22,16.3346,28.9007003,8.127015796
2020-08-22,16.3799,28.8829813,8.130729597
2020-08-22,16.4014,28.8652622,8.137813341
2020-08-22,16.4173,28.8475432,8.142060997
2020-08-22,16.4259,28.8298241,8.144648982
2020-08-22,16.4395,28.8121051,8.146930925
2020-08-22,16.4339,28.794386,8.149361511
2020-08-22,16.4513,28.7766669,8.149702992
2020-08-22,16.4567,28.7589479,8.150357161
2020-08-22,16.4435,28.7412288,8.151394368
2020-08-22,16.3853,28.7235098,8.150015045
2020-08-22,16.3031,28.7057907,8.148198214
2020-08-22,16.2488,28.6880717,8.145082774
2020-08-22,16.1873,28.6703526,8.144048389
2020-08-22,16.1252,28.6526336,8.14263934
2020-08-23,16.0073,28.6171954,8.139090593
2020-08-23,15.9562,28.5994764,8.13736433
2020-08-23,15.9227,28.5817573,8.138269697
2020-08-23,15.9035,28.5751833,8.137898262
2020-08-23,15.8757,28.5722848,8.139131711
2020-08-23,15.8426,28.5693863,8.137885845
2020-08-23,15.7999,28.5664878,8.134419669
2020-08-23,15.753,28.5635893,8.131925896
2020-08-23,15.7199,28.5606908,8.131411062
2020-08-23,15.6656,28.5577923,8.131179152
2020-08-23,15.6176,28.5548938,8.130236367
2020-08-23,15.5769,28.5519953,8.130190012
2020-08-23,15.5424,28.5490968,8.132087927
2020-08-23,15.5041,28.5461982,8.130921076
2020-08-23,15.4976,28.5432997,8.130403276
2020-08-23,15.4127,28.5404012,8.129413832
2020-08-23,15.3875,28.5375027,8.129348602
2020-08-23,15.3726,28.5346042,8.128823523
2020-08-23,15.4116,28.5317057,8.125612656
2020-08-23,15.4453,28.5288072,8.124546853
2020-08-23,15.4384,28.5259087,8.124069993
2020-08-23,15.4722,28.5230102,8.124539425
2020-08-23,15.5201,28.5201117,8.122394069
2020-08-23,15.5774,28.5172132,8.124918488
2020-08-23,15.628,28.5143147,8.126954188
2020-08-23,15.6392,28.5114162,8.125528539
2020-08-23,15.6388,28.5085177,8.124600387
2020-08-23,15.628,28.5056497,8.124639788
2020-08-23,15.5974,28.5027923,8.11778371
2020-08-23,15.5713,28.499935,8.117383578
2020-08-23,15.5744,28.4970776,8.117273382
2020-08-23,15.5798,28.4942203,8.118470944
2020-08-23,15.5793,28.4913629,8.120407404
2020-08-23,15.588,28.4885056,8.119562965
2020-08-23,15.6012,28.4856482,8.122208122
2020-08-23,15.6096,28.4827908,8.122310882
2020-08-23,15.628,28.4799335,8.122901439
2020-08-23,15.6687,28.4770761,8.125163793
2020-08-23,15.7119,28.4742188,8.126722853
2020-08-23,15.739,28.4713614,8.12586679
2020-08-23,15.763,28.468504,8.122844441
2020-08-23,15.7981,28.4656467,8.118618233
2020-08-23,15.8708,28.4627893,8.116868985
2020-08-23,15.9538,28.459932,8.116404567
2020-08-23,16.0375,28.4570746,8.116730444
2020-08-23,16.1093,28.4542173,8.116807847
2020-08-23,16.2068,28.4513599,8.10869351
2020-08-23,16.4341,28.4485025,8.102317918
2020-08-23,16.6147,28.4456452,8.098561051
2020-08-23,16.9109,28.4427878,8.098269532
2020-08-23,17.0241,28.4399305,8.099135455
2020-08-23,17.12,28.4398417,8.102623708
2020-08-23,17.1519,28.440445,8.101938903
2020-08-23,17.2327,28.4410483,8.099476555
2020-08-23,17.2908,28.4416516,8.100218448
2020-08-23,17.3204,28.4422549,8.097349246
2020-08-23,17.4352,28.4428582,8.097856267
2020-08-23,17.5258,28.4434616,8.098604654
2020-08-23,17.4425,28.4440649,8.100118234
2020-08-23,17.3624,28.4446682,8.102952093
2020-08-23,17.5934,28.4452715,8.09266072
2020-08-23,17.6335,28.4458748,8.085330941
2020-08-23,17.6671,28.4464781,8.081380429
2020-08-23,17.8937,28.4470815,8.070002388
2020-08-23,17.9418,28.4476848,8.06472115
2020-08-23,18.2303,28.4482881,8.05960622
2020-08-23,18.4712,28.4488914,8.0577796
2020-08-23,18.5741,28.4494947,8.060461906
2020-08-23,18.5317,28.4500981,8.064141989
2020-08-23,18.4076,28.4507014,8.067843437
2020-08-23,18.2646,28.4513047,8.070096736
2020-08-23,18.1159,28.451908,8.07015596
2020-08-23,17.9788,28.4525113,8.070273739
2020-08-23,17.8599,28.4531146,8.072788923
2020-08-23,17.7604,28.453718,8.073406626
2020-08-23,17.6766,28.4512035,8.074250047
2020-08-23,17.6092,28.447764,8.073920622
2020-08-23,17.5509,28.4443245,8.075649678
2020-08-23,17.5112,28.440885,8.079913465
2020-08-23,17.4923,28.4374456,8.082932329
2020-08-23,17.4923,28.4340061,8.086053203
2020-08-23,17.473,28.4305666,8.088038436
2020-08-23,17.4576,28.4271271,8.09121116
2020-08-23,17.4244,28.4236876,8.090623371
2020-08-23,17.3947,28.4202481,8.093674965
2020-08-23,17.3572,28.4168087,8.096832654
2020-08-23,17.3193,28.4133692,8.100500499
2020-08-23,17.2639,28.4099297,8.10618069
2020-08-23,17.2157,28.4064902,8.110395169
2020-08-23,17.1706,28.4030507,8.113103633
2020-08-23,17.12,28.3996113,8.114528106
2020-08-23,17.0772,28.3961718,8.112738542
2020-08-23,17.04,28.3927323,8.111676089
2020-08-23,17.0211,28.3892928,8.109230035
2020-08-23,17.0132,28.3858533,8.106245311
2020-08-23,17.0028,28.3824139,8.102830858
2020-08-24,16.9788,28.3789744,8.102062311
2020-08-24,16.9711,28.3755349,8.099403816
2020-08-24,16.9601,28.3722765,8.095479621
2020-08-24,16.9608,28.3733646,8.093383235
2020-08-24,16.9624,28.3744526,8.089639755
2020-08-24,16.9601,28.3755406,8.090613253
2020-08-24,16.9949,28.3766287,8.091819759
2020-08-24,17.0107,28.3777167,8.08639459
2020-08-24,17.0745,28.3788047,8.08381143
2020-08-24,17.1386,28.3798928,8.080946564
2020-08-24,17.192,28.3809808,8.078094232
2020-08-24,17.2316,28.3820688,8.079867413
2020-08-24,17.254,28.3831569,8.069033088
2020-08-24,17.2608,28.3842449,8.06170662
2020-08-24,17.2461,28.3853329,8.062369536
2020-08-24,17.2236,28.386421,8.061974239
2020-08-24,17.1859,28.387509,8.060462455
2020-08-24,17.1437,28.388597,8.064280818
2020-08-24,17.1115,28.3896851,8.064800964
2020-08-24,17.0826,28.3907731,8.064765956
2020-08-24,17.0504,28.3918611,8.066744889
2020-08-24,17.0211,28.3929492,8.069807731
2020-08-24,16.9982,28.3940372,8.075376334
2020-08-24,16.9704,28.3951252,8.079719799
2020-08-24,16.941,28.3962133,8.081378946
2020-08-24,16.9094,28.3973013,8.081213761
2020-08-24,16.8889,28.3983893,8.093663231
2020-08-24,16.8709,28.3994774,8.077332939
2020-08-24,16.7487,28.3996572,8.061831795
2020-08-24,16.6552,28.3996762,8.057275296
2020-08-24,16.5822,28.3996953,8.0544657
2020-08-24,16.524,28.3997143,8.053041768
2020-08-24,16.5013,28.3997334,8.051377367
2020-08-24,16.5051,28.3997524,8.049700353
2020-08-24,16.5106,28.3997715,8.050276187
2020-08-24,16.5221,28.3997905,8.049401508
2020-08-24,16.5405,28.3998095,8.048715251
2020-08-24,16.5564,28.3998286,8.045910833
2020-08-24,16.5893,28.3998476,8.046721325
2020-08-24,16.6452,28.3998667,8.04600841
2020-08-24,16.7218,28.3998857,8.04940695
2020-08-24,16.7974,28.3999048,8.050576537
2020-08-24,16.8799,28.3999238,8.052297801
2020-08-24,16.9069,28.3999429,8.052641738
2020-08-24,16.9254,28.3999619,8.053604552
2020-08-24,16.9497,28.399981,8.055675456
2020-08-24,16.9514,28.4,8.057212747
2020-08-24,16.9252,28.4000191,8.06325114
2020-08-24,16.9094,28.4000381,8.069336337
2020-08-24,16.9173,28.4000571,8.064070156
2020-08-24,16.9069,28.4000762,8.063642241
2020-08-24,16.9143,28.3947796,8.063445656
2020-08-24,17.0083,28.3881541,8.055084275
2020-08-24,17.0986,28.3815286,8.051959562
2020-08-24,17.2243,28.3749031,8.050453913
2020-08-24,17.3829,28.3682776,8.05533928
2020-08-24,17.5148,28.3616521,8.059663684
2020-08-24,17.6895,28.3550265,8.057819709
2020-08-24,17.8612,28.348401,8.057442333
2020-08-24,18.2491,28.3417755,8.050932018
2020-08-24,18.6269,28.33515,8.042562934
2020-08-24,18.827,28.3285245,8.033867612
2020-08-24,18.9474,28.321899,8.034219949
2020-08-24,18.9802,28.3152735,8.036333911
2020-08-24,18.9386,28.308648,8.036295779
2020-08-24,18.9286,28.3020225,8.036679124
2020-08-24,19.0417,28.295397,8.037953719
2020-08-24,18.9523,28.2887715,8.0331581
2020-08-24,18.7597,28.282146,8.029551185
2020-08-24,18.6872,28.2755205,8.029284124
2020-08-24,18.7939,28.2688949,8.025485793
2020-08-24,18.8558,28.2622694,8.021660864
2020-08-24,18.8384,28.2556439,8.017446619
2020-08-24,18.7798,28.2490184,8.013560279
2020-08-24,18.6877,28.2423929,8.018290477
2020-08-24,18.6113,28.248484,8.019500336
2020-08-24,18.542,28.2583479,8.020640173
2020-08-24,18.4815,28.2682118,8.023181488
2020-08-24,18.4355,28.2780757,8.024737645
2020-08-24,18.3917,28.2879396,8.026674776
2020-08-24,18.3518,28.2978035,8.028257743
2020-08-24,18.3081,28.3076674,8.02905281
2020-08-24,18.2651,28.3175313,8.030995757
2020-08-24,18.2166,28.3273952,8.031243106
2020-08-24,18.1613,28.3372591,8.032080518
2020-08-24,18.108,28.347123,8.033630904
2020-08-24,18.0613,28.3569869,8.036134546
2020-08-24,18.0206,28.3668508,8.036624065
2020-08-24,17.9751,28.3767147,8.040650578
2020-08-24,17.9339,28.3865786,8.043883917
2020-08-24,17.8961,28.3964425,8.04644158
2020-08-24,17.8654,28.4063064,8.046135401
2020-08-24,17.8422,28.4161703,8.042559968
2020-08-24,17.8138,28.4260342,8.034318925
2020-08-24,17.7157,28.4358982,8.039581847
2020-08-24,17.6965,28.4457621,8.038020819
2020-08-25,17.7089,28.455626,8.028829016
2020-08-25,17.7209,28.4654899,8.024703491
2020-08-25,17.7398,28.4753538,8.025530268
2020-08-25,17.6893,28.4565775,8.030516919
2020-08-25,17.7318,28.4283561,8.025875503
2020-08-25,17.7448,28.4001347,8.021779248
2020-08-25,17.7534,28.3719132,8.017162245
2020-08-25,17.7558,28.3436918,8.015205236
2020-08-25,17.7558,28.3154704,8.01676736
2020-08-25,17.753,28.287249,8.018112738
2020-08-25,17.7503,28.2590276,8.024082033
2020-08-25,17.7479,28.2308061,8.027465092
2020-08-25,17.7446,28.2025847,8.029718461
2020-08-25,17.7576,28.1743633,8.025724067
2020-08-25,17.7369,28.1461419,8.021230125
2020-08-25,17.7055,28.1179205,8.015306796
2020-08-25,17.6913,28.089699,8.014608956
2020-08-25,17.6857,28.0614776,8.016169006
2020-08-25,17.6778,28.0332562,8.012375106
2020-08-25,17.66,28.0050348,8.013378194
2020-08-25,17.6518,27.9768134,8.008028167
